PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw
03841,485538,8.837202,-0.728775,1.805135,0.088546,-0.262647,0.021160,-0.657551,-0.170613,0.159964,-22.766341,-85.169823,32.113976
03842,485638,8.831249,-0.734481,1.870911,0.054657,-0.198983,0.007368,-0.656069,-0.172653,0.160363,-23.309328,-85.273638,32.690598
03843,485738,8.854220,-0.740358,1.857253,0.008184,-0.144570,-0.009382,-0.654074,-0.171190,0.160440,-23.641007,-85.352305,33.028412
03844,485838,8.928742,-0.658059,1.882512,-0.033086,-0.106763,-0.024226,-0.655565,-0.174630,0.159762,-23.801345,-85.414438,33.170573
03845,485938,9.152421,-0.517615,1.915929,-0.091656,-0.079281,-0.040909,-0.653065,-0.174645,0.159263,-23.808816,-85.466003,33.125708
03846,486038,9.442206,-0.481318,1.786719,-0.144881,-0.054640,-0.052612,-0.654119,-0.175771,0.162211,-23.695936,-85.507340,32.929533
03847,486138,9.637765,-0.596486,1.468101,-0.168293,-0.031073,-0.054519,-0.652591,-0.177193,0.160136,-23.511772,-85.536701,32.648409
03848,486238,9.809603,-0.729548,1.159432,-0.155890,0.002675,-0.058546,-0.652528,-0.178519,0.156561,-23.192079,-85.549130,32.238481
03849,486338,9.891457,-0.818864,0.948264,-0.110677,0.049951,-0.072341,-0.649970,-0.182351,0.152360,-22.616469,-85.539436,31.597842
03850,486438,9.900118,-0.905976,0.721413,-0.054631,0.090999,-0.094442,-0.650552,-0.182560,0.156858,-21.749758,-85.512124,30.697404
03851,486538,9.938015,-1.067572,0.420152,0.000602,0.090607,-0.117915,-0.649980,-0.182874,0.152834,-20.704222,-85.488727,29.649296
03852,486638,10.087129,-1.190260,0.094222,0.031810,0.031904,-0.130606,-0.646965,-0.183845,0.151285,-19.708847,-85.497956,28.669424
03853,486738,10.253597,-1.258805,0.019994,0.060420,-0.060763,-0.138646,-0.644525,-0.185998,0.153683,-18.856454,-85.557587,27.849454
03854,486838,10.528624,-1.300887,0.343243,0.109551,-0.121990,-0.141930,-0.645572,-0.183636,0.156809,-18.072130,-85.650176,27.126066
03855,486938,10.892144,-1.310731,1.079555,0.173471,-0.090448,-0.143426,-0.642609,-0.187717,0.157606,-17.135549,-85.724957,26.286796
