PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw
02799,346508,-0.423332,-9.688522,0.859184,-0.356588,-0.109419,0.276529,0.315637,0.722687,0.166516,-84.374535,0.779974,-111.154591
02800,346608,-0.425026,-9.372225,1.102570,-0.373522,-0.131573,0.302551,0.319626,0.719658,0.165864,-84.588216,0.944859,-111.061847
02801,346708,-0.345812,-9.401461,1.545094,-0.301622,-0.043250,0.278880,0.318088,0.715599,0.167660,-84.761351,1.101248,-111.021275
02802,346808,-0.201950,-9.388164,1.538837,-0.206184,0.057660,0.250143,0.321996,0.714347,0.171609,-84.880894,1.246557,-111.040138
02803,346908,0.055085,-9.596922,1.486476,-0.127600,0.102696,0.223214,0.323532,0.711455,0.168958,-84.956062,1.378734,-111.086275
02804,347008,0.564592,-9.715367,1.288962,-0.043675,0.143373,0.216344,0.325565,0.713512,0.167061,-84.983831,1.508958,-111.156044
02805,347108,1.034077,-9.783952,1.030653,-0.015732,0.210129,0.269797,0.324572,0.710064,0.166383,-84.996750,1.672956,-111.261246
02806,347208,1.017912,-10.036134,0.588367,0.007037,0.249069,0.373846,0.330521,0.709897,0.167885,-84.997525,1.898228,-111.383483
02807,347308,0.270999,-10.028492,0.416811,-0.019625,0.179558,0.488469,0.331057,0.705027,0.165131,-85.012531,2.185420,-111.460356
02808,347408,-0.630845,-9.592673,0.626354,-0.066593,0.074457,0.547600,0.334022,0.701942,0.165980,-85.052299,2.501126,-111.474429
02809,347508,-1.078118,-9.155896,0.855247,-0.127081,0.035061,0.547261,0.338503,0.700875,0.165930,-85.125780,2.814716,-111.466344
02810,347608,-1.199815,-9.091032,0.915587,-0.178076,0.068249,0.538564,0.342050,0.697999,0.162281,-85.229469,3.124979,-111.478157
02811,347708,-1.192465,-9.177223,0.893046,-0.175455,0.046406,0.514487,0.346056,0.694520,0.160604,-85.331106,3.420467,-111.479193
02812,347808,-1.184370,-9.444482,0.985236,-0.133899,-0.035906,0.465699,0.348548,0.690021,0.159877,-85.406187,3.684305,-111.435861
02813,347908,-1.221864,-9.617194,1.176785,-0.134014,-0.132172,0.414413,0.351523,0.687458,0.160250,-85.477666,3.914543,-111.340090
02814,348008,-1.029719,-9.663425,1.283155,-0.207738,-0.175277,0.387547,0.355544,0.686495,0.158201,-85.589379,4.127672,-111.221162
02815,348108,-0.601926,-9.947803,1.307365,-0.268739,-0.123442,0.419759,0.359535,0.684463,0.157601,-85.737692,4.361707,-111.130941
02816,348208,-0.405331,-10.213251,1.089081,-0.301149,0.013876,0.521352,0.360459,0.680292,0.160897,-85.910055,4.659755,-111.115769
02817,348308,-0.728742,-10.119160,0.482845,-0.328012,0.098624,0.636529,0.369440,0.678205,0.159799,-86.101534,5.027058,-111.145553
02818,348408,-1.296700,-9.733534,0.035785,-0.275720,0.158477,0.708915,0.371986,0.672854,0.156021,-86.266276,5.437950,-111.208150
02819,348508,-1.585308,-9.476572,0.017628,-0.179168,0.176668,0.715345,0.372944,0.666787,0.157216,-86.377287,5.853065,-111.282068
02820,348608,-1.900954,-9.369494,0.098600,-0.021425,0.178980,0.665506,0.380456,0.663301,0.154542,-86.398850,6.239719,-111.359732
02821,348708,-1.965499,-9.193927,0.325292,0.089418,0.162865,0.593049,0.382455,0.661799,0.153966,-86.356673,6.584411,-111.430804
02822,348808,-1.874522,-9.037310,0.319165,0.168719,0.140098,0.508122,0.387931,0.659719,0.153866,-86.268265,6.879822,-111.491622
02823,348908,-1.371319,-9.382137,0.586715,0.210426,0.062412,0.431234,0.388502,0.659406,0.149843,-86.151095,7.128453,-111.510140
02824,349008,-0.717250,-9.492744,0.818022,0.268910,0.000768,0.384082,0.390513,0.653966,0.148064,-85.996174,7.347736,-111.494388
02825,349108,-0.527942,-9.837967,1.278922,0.254316,-0.088505,0.378764,0.394592,0.654642,0.143093,-85.842810,7.560266,-111.426727
02826,349208,-0.654279,-9.818878,1.776437,0.171957,-0.137470,0.386252,0.397094,0.650665,0.141891,-85.732466,7.774827,-111.329891
02827,349308,-0.516688,-9.858278,1.751950,0.038326,-0.074375,0.409911,0.399131,0.649757,0.139342,-85.703089,8.005447,-111.268008
02828,349408,-0.215957,-10.132703,1.121641,-0.056368,0.033703,0.462573,0.399617,0.647732,0.139740,-85.736197,8.270730,-111.266126
02829,349508,-0.129342,-10.381327,0.386387,-0.097558,0.090454,0.528612,0.406089,0.640678,0.138886,-85.797337,8.576094,-111.294394
02830,349608,-0.348830,-10.454007,-0.107653,-0.040267,0.069118,0.576989,0.406088,0.640180,0.138861,-85.823702,8.908144,-111.308554
02831,349708,-0.969641,-10.332214,0.088833,0.100215,0.015024,0.569600,0.409053,0.637095,0.139709,-85.764793,9.233681,-111.291667
02832,349808,-1.755559,-9.813932,0.906369,0.229012,0.018841,0.500229,0.413096,0.633215,0.136009,-85.632761,9.519726,-111.279443
02833,349908,-2.190601,-9.715536,1.500931,0.264150,0.056499,0.379735,0.414109,0.631752,0.134933,-85.484958,9.738602,-111.293714
02834,350008,-2.030850,-9.805845,1.357148,0.279477,0.031250,0.260043,0.418142,0.627848,0.131732,-85.326757,9.888012,-111.298314
02835,350108,-1.623883,-9.983203,1.223784,0.263518,-0.030679,0.174487,0.420651,0.627856,0.130733,-85.172144,9.985639,-111.270693
02836,350208,-1.260593,-9.897485,1.158353,0.210457,-0.071061,0.156079,0.422189,0.625960,0.128133,-85.043919,10.070700,-111.220285
02837,350308,-1.225253,-9.546792,1.095655,0.085530,-0.076524,0.167750,0.420729,0.624585,0.126057,-84.986501,10.162051,-111.165930
02838,350408,-1.271546,-9.540013,1.045298,-0.063213,-0.030914,0.190192,0.424714,0.619066,0.125279,-85.018693,10.268457,-111.136823
02839,350508,-1.449656,-9.638473,0.719614,-0.116673,0.063069,0.214391,0.425204,0.620030,0.125830,-85.091043,10.393334,-111.161123
02840,350608,-1.797576,-9.654084,0.487076,-0.093151,0.169676,0.229057,0.427118,0.617315,0.129703,-85.161128,10.531746,-111.246784
02841,350708,-2.187799,-9.690932,0.363392,-0.006424,0.278633,0.216750,0.426625,0.614856,0.129075,-85.193532,10.668324,-111.396552
02842,350808,-2.150126,-9.711029,0.098042,0.126698,0.377352,0.191548,0.426605,0.614309,0.130049,-85.160959,10.795289,-111.605055
02843,350908,-2.340575,-9.658046,-0.066994,0.326783,0.473813,0.141888,0.427023,0.611119,0.133896,-85.025195,10.898964,-111.872082
02844,351008,-2.525118,-9.479760,0.093348,0.573626,0.560812,0.072673,0.426574,0.612244,0.131447,-84.758649,10.968538,-112.193063
02845,351108,-2.582806,-9.215211,0.307211,0.682472,0.612464,0.048147,0.428537,0.611642,0.132922,-84.436047,11.028571,-112.545182
02846,351208,-2.587379,-9.100105,0.468079,0.657166,0.628253,0.023848,0.424081,0.611287,0.131396,-84.130269,11.077591,-112.907676
02847,351308,-2.405758,-9.092933,0.552286,0.572092,0.582863,0.036227,0.423576,0.612766,0.131972,-83.868321,11.132742,-113.242926
