PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw
07411,917928,8.567694,1.327081,1.180060,0.213880,-0.216596,0.078734,-0.219414,0.022201,-0.364828,31.233088,-87.566263,-29.339229
07412,918028,8.490926,1.505737,1.557341,0.202089,-0.162899,0.068404,-0.217279,0.024025,-0.372248,31.740338,-87.666411,-29.731671
07413,918128,8.409612,1.479544,1.989704,0.177105,-0.113438,0.059675,-0.217762,0.027046,-0.372596,31.997636,-87.739728,-29.888237
07414,918228,8.511564,1.352924,2.282167,0.138219,-0.025069,0.055851,-0.216581,0.031972,-0.381863,31.601074,-87.768857,-29.412706
07415,918328,8.692977,1.219245,2.210919,0.122341,0.088696,0.059415,-0.209994,0.032159,-0.387859,30.284040,-87.742837,-28.025081
07416,918428,8.878407,1.160532,1.888039,0.125917,0.203813,0.064032,-0.203913,0.032827,-0.393329,28.162654,-87.658907,-25.830333
07417,918528,8.946444,1.073709,1.594431,0.134226,0.279536,0.061307,-0.196796,0.035070,-0.400723,25.786645,-87.532192,-23.375792
07418,918628,8.980497,0.960514,1.616005,0.133783,0.302283,0.059446,-0.188713,0.036229,-0.406667,23.556667,-87.389149,-21.067417
07419,918728,9.153427,0.864615,1.751709,0.107153,0.303903,0.066721,-0.183043,0.044572,-0.415755,21.462748,-87.243085,-18.910246
07420,918828,9.369491,0.821049,1.713291,0.057969,0.294431,0.077825,-0.173459,0.043738,-0.422301,19.475014,-87.100824,-16.887330
07421,918928,9.655045,0.836892,1.585340,-0.000740,0.290400,0.096033,-0.165801,0.049059,-0.431540,17.469929,-86.960666,-14.880460
07422,919028,9.856016,0.973465,1.189531,-0.051327,0.285684,0.113313,-0.160759,0.052114,-0.434385,15.456744,-86.822345,-12.894232
07423,919128,10.088708,1.218164,0.727762,-0.106286,0.246851,0.125000,-0.152663,0.055290,-0.440728,13.559511,-86.703652,-11.055419
07424,919228,10.554261,1.559946,0.571150,-0.177012,0.179447,0.125692,-0.150550,0.060530,-0.446471,11.881256,-86.619544,-9.476338
07425,919328,11.294514,1.824699,0.940963,-0.255745,0.133289,0.118826,-0.149506,0.066091,-0.448190,10.381849,-86.558111,-8.121469
07426,919428,11.980818,1.814432,1.667182,-0.321314,0.125867,0.107996,-0.147434,0.069241,-0.452036,9.007170,-86.497819,-6.929079
07427,919528,12.559302,1.639546,2.739071,-0.344360,0.157682,0.085049,-0.147430,0.071732,-0.451909,7.832190,-86.415970,-5.949883
07428,919628,12.973109,1.247888,3.763623,-0.305269,0.221503,0.057793,-0.145005,0.071026,-0.448435,6.900270,-86.294742,-5.191664
07429,919728,13.426182,0.665042,4.444267,-0.231539,0.352905,0.038022,-0.135595,0.071728,-0.445382,6.110850,-86.096702,-4.533772
07430,919828,14.076575,-0.190894,4.503062,-0.128913,0.562196,0.053028,-0.129336,0.064618,-0.434715,5.177334,-85.779520,-3.672272
07431,919928,14.750351,-0.794355,3.741670,-0.044121,0.805074,0.054888,-0.118623,0.061825,-0.421818,4.271834,-85.322788,-2.789728
07432,920028,14.700841,-1.287793,2.655903,0.018560,0.988092,0.083587,-0.106492,0.052363,-0.405752,3.309693,-84.761446,-1.813667
07433,920128,14.449131,-1.014640,1.255840,0.032963,1.093866,0.139762,-0.103070,0.037949,-0.377423,2.203432,-84.139680,-0.683618
07434,920228,14.421500,-0.463891,0.147962,0.001163,1.084169,0.190527,-0.101109,0.021662,-0.351195,1.039228,-83.522255,0.487621
07435,920328,14.189868,0.356381,-0.757602,-0.023430,0.993559,0.196455,-0.114186,0.004375,-0.320024,0.037867,-82.954532,1.482060
07436,920428,12.996098,1.323636,-2.544131,-0.034573,0.782788,0.128724,-0.140059,-0.008833,-0.296677,-0.538724,-82.506220,2.042949
07437,920528,11.722104,1.377829,-4.029780,-0.070680,0.480021,-0.005826,-0.166330,-0.022766,-0.278878,-0.529455,-82.231778,1.992341
07438,920628,10.905871,0.382832,-4.236549,-0.094558,0.165319,-0.122777,-0.199435,-0.031268,-0.267824,-0.061960,-82.137992,1.465364
07439,920728,10.083212,-0.527043,-3.795519,-0.102998,-0.135507,-0.154661,-0.225899,-0.035477,-0.265062,0.531897,-82.215856,0.805917
07440,920828,9.363503,-1.192014,-2.929458,-0.145867,-0.423791,-0.126057,-0.252782,-0.036497,-0.266147,1.015159,-82.458274,0.233492
07441,920928,9.198993,-1.953395,-1.258772,-0.119512,-0.623166,-0.090498,-0.270642,-0.032557,-0.269473,1.412290,-82.814749,-0.236512
07442,921028,9.770189,-2.473294,0.181809,0.006242,-0.627139,-0.068089,-0.279652,-0.035998,-0.267654,1.821922,-83.173433,-0.646198
07443,921128,10.777140,-2.617074,1.041813,0.175685,-0.407545,-0.048390,-0.286119,-0.036370,-0.268182,2.234780,-83.406410,-0.961174
07444,921228,11.339514,-2.296602,1.156690,0.330796,-0.110044,-0.037717,-0.291600,-0.042237,-0.268988,2.641857,-83.469076,-1.180821
07445,921328,11.222123,-1.566392,0.694178,0.432522,0.086739,-0.043253,-0.293143,-0.048787,-0.267319,3.089933,-83.418790,-1.383095
07446,921428,10.955754,-0.783597,0.492906,0.480998,0.149240,-0.058228,-0.297247,-0.058455,-0.262305,3.615685,-83.332062,-1.635652
07447,921528,10.624562,0.021100,0.476586,0.490805,0.149692,-0.073477,-0.306269,-0.063913,-0.260089,4.210460,-83.244202,-1.952099
07448,921628,10.097103,0.880755,0.278023,0.454044,0.117894,-0.095193,-0.310831,-0.071484,-0.256972,4.888565,-83.173114,-2.373716
07449,921728,9.310238,1.491434,0.160024,0.381833,0.058883,-0.126086,-0.319861,-0.075971,-0.254205,5.687014,-83.133429,-2.958241
07450,921828,8.507182,1.789388,0.215095,0.308176,0.003679,-0.167067,-0.323805,-0.078776,-0.256858,6.657881,-83.121597,-3.758947
07451,921928,7.794648,1.783461,0.351664,0.232837,-0.043186,-0.212532,-0.326668,-0.075925,-0.263229,7.826017,-83.131333,-4.801803
07452,922028,7.334905,1.533928,0.476291,0.146530,-0.079913,-0.242848,-0.327057,-0.071666,-0.268524,9.117605,-83.156645,-6.018748
07453,922128,7.088462,1.079691,0.547790,0.047305,-0.115780,-0.251933,-0.323467,-0.066498,-0.273267,10.434885,-83.198011,-7.318726
07454,922228,6.968875,0.543853,0.553092,-0.043586,-0.157078,-0.234980,-0.320355,-0.059282,-0.278908,11.675510,-83.261007,-8.593810
07455,922328,6.982698,0.005677,0.635752,-0.095090,-0.187222,-0.198310,-0.321220,-0.053472,-0.285126,12.767312,-83.342259,-9.748575
07456,922428,7.108647,-0.363471,0.792197,-0.110387,-0.188084,-0.157226,-0.318997,-0.043484,-0.296138,13.680299,-83.427006,-10.731967
07457,922528,7.249367,-0.554540,0.944913,-0.108848,-0.153615,-0.119272,-0.316885,-0.033784,-0.301153,14.390249,-83.496253,-11.509966
07458,922628,7.339514,-0.589210,0.995239,-0.099020,-0.105509,-0.094346,-0.317818,-0.029638,-0.303949,14.936265,-83.541473,-12.117237
07459,922728,7.379451,-0.539722,0.976249,-0.098683,-0.063610,-0.081995,-0.318126,-0.021699,-0.313064,15.373094,-83.564781,-12.614403
07460,922828,7.400523,-0.412954,0.933494,-0.113951,-0.039953,-0.084753,-0.314489,-0.015414,-0.320255,15.785136,-83.574194,-13.095424
07461,922928,7.415691,-0.324657,0.953931,-0.130254,-0.029616,-0.090326,-0.315326,-0.009034,-0.327948,16.201613,-83.576643,-13.590312
07462,923028,7.553358,-0.277538,1.004695,-0.144574,-0.027190,-0.081880,-0.314683,-0.000733,-0.334538,16.565441,-83.578746,-14.040482
07463,923128,7.670172,-0.188771,0.909924,-0.171610,-0.017209,-0.069865,-0.311993,0.007182,-0.344153,16.840689,-83.577069,-14.417108
07464,923228,7.749118,-0.151980,0.731719,-0.201126,-0.025560,-0.059162,-0.311819,0.016560,-0.352192,17.059290,-83.581576,-14.753754
07465,923328,7.754987,-0.248653,0.689253,-0.222457,-0.067170,-0.057187,-0.307679,0.025328,-0.359256,17.319795,-83.609036,-15.144864
07466,923428,7.835039,-0.416778,0.785423,-0.227840,-0.159940,-0.052823,-0.308023,0.034167,-0.366321,17.704109,-83.687695,-15.663622
07467,923528,8.073843,-0.580984,0.987022,-0.213252,-0.252246,-0.048711,-0.306402,0.042902,-0.371887,18.239729,-83.816925,-16.326091
07468,923628,8.333095,-0.781931,1.222928,-0.195637,-0.311243,-0.039192,-0.307728,0.048815,-0.380104,18.865708,-83.979200,-17.069117
07469,923728,8.414225,-0.975744,1.462391,-0.185002,-0.332891,-0.021506,-0.307580,0.053661,-0.387373,19.482961,-84.155651,-17.797029
07470,923828,8.494124,-1.102888,1.752509,-0.184229,-0.322082,-0.004831,-0.309471,0.058916,-0.392117,20.030525,-84.328727,-18.454245
07471,923928,8.590350,-1.056535,2.016512,-0.177166,-0.268099,0.003232,-0.307831,0.062741,-0.399436,20.462421,-84.473807,-18.991008
07472,924028,8.591160,-0.970294,2.053853,-0.147039,-0.218308,-0.003856,-0.303749,0.064911,-0.404331,20.869963,-84.590371,-19.485862
07473,924128,8.581215,-0.954997,1.958104,-0.102289,-0.198370,-0.021347,-0.304140,0.068173,-0.409677,21.378866,-84.692283,-20.056695
07474,924228,8.697897,-1.045720,2.052113,-0.050586,-0.186592,-0.044216,-0.300544,0.071871,-0.414996,22.044113,-84.782523,-20.754710
07475,924328,8.940651,-1.090634,2.189992,0.001046,-0.167262,-0.063615,-0.296965,0.071558,-0.420018,22.829239,-84.857464,-21.543316
07476,924428,9.253711,-1.058820,2.248081,0.042343,-0.148199,-0.076341,-0.295385,0.078204,-0.423686,23.687042,-84.918459,-22.381062
07477,924528,9.439969,-0.947885,2.187310,0.073929,-0.115709,-0.078099,-0.290296,0.075923,-0.429809,24.505974,-84.960946,-23.161564
07478,924628,9.516085,-0.851017,2.068597,0.106964,-0.072489,-0.085339,-0.289200,0.080133,-0.434604,25.279369,-84.978261,-23.877327
07479,924728,9.535852,-0.766133,1.985680,0.142041,-0.012499,-0.097082,-0.284685,0.077169,-0.436754,25.975277,-84.960866,-24.495139
07480,924828,9.667518,-0.702204,1.906682,0.185800,0.053139,-0.115156,-0.279612,0.076335,-0.441801,26.606234,-84.904537,-25.022621
07481,924928,9.991241,-0.682002,1.759586,0.245596,0.097685,-0.133304,-0.274579,0.074407,-0.444900,27.231867,-84.820235,-25.510426
07482,925028,10.368419,-0.805675,1.686698,0.308160,0.104499,-0.147419,-0.271570,0.069948,-0.446627,27.932955,-84.728227,-26.038086
07483,925128,10.801083,-0.988676,1.735519,0.370974,0.086280,-0.147551,-0.270052,0.067505,-0.448253,28.702467,-84.644763,-26.598411
07484,925228,11.318229,-1.081434,1.950121,0.414205,0.091785,-0.137399,-0.267564,0.061013,-0.449082,29.406530,-84.560706,-27.068210
07485,925328,11.916858,-0.873741,2.375818,0.434135,0.143238,-0.119716,-0.262097,0.053951,-0.449436,29.861761,-84.455590,-27.276646
07486,925428,12.461664,-0.443949,2.913785,0.408855,0.215389,-0.100103,-0.257187,0.045257,-0.446868,29.983616,-84.320146,-27.164704
07487,925528,13.019811,0.150181,3.749138,0.336481,0.271143,-0.084055,-0.254823,0.035961,-0.441327,29.830228,-84.161584,-26.817770
07488,925628,13.457521,0.725674,4.613720,0.236218,0.326224,-0.071051,-0.247979,0.025596,-0.435835,29.424230,-83.979089,-26.274504
07489,925728,13.676356,1.272594,5.295695,0.127336,0.404702,-0.071007,-0.239719,0.013023,-0.426446,28.785504,-83.756797,-25.559692
07490,925828,13.779418,1.596366,5.278066,0.016568,0.568184,-0.087553,-0.231012,-0.002668,-0.414710,27.819335,-83.446467,-24.578861
07491,925928,13.580429,1.515041,4.321296,-0.058769,0.739179,-0.119640,-0.221893,-0.014622,-0.397773,26.670156,-83.038632,-23.456479
07492,926028,13.334293,1.359000,3.000361,-0.072150,0.857488,-0.164257,-0.215325,-0.029173,-0.377965,25.591198,-82.556183,-22.411524
07493,926128,13.281456,1.149348,1.386923,-0.032357,0.916265,-0.202520,-0.211753,-0.047661,-0.358361,24.705714,-82.031765,-21.537588
07494,926228,13.591857,0.852107,-0.126019,0.012293,0.868739,-0.215533,-0.219107,-0.063413,-0.340132,24.073717,-81.527579,-20.892820
07495,926328,13.776368,0.212697,-1.621507,0.042629,0.686431,-0.167368,-0.232996,-0.081199,-0.319009,23.635228,-81.129266,-20.425473
07496,926428,12.996408,-0.340655,-3.254278,0.090020,0.353969,-0.068216,-0.256215,-0.096504,-0.304784,23.405906,-80.927909,-20.142034
07497,926528,11.354213,-0.280243,-4.051319,0.036283,-0.051656,0.011514,-0.281374,-0.108171,-0.292881,23.467334,-80.957915,-20.184149
07498,926628,9.780203,0.203772,-3.496013,-0.049560,-0.410224,0.076822,-0.306420,-0.119050,-0.286950,23.786880,-81.191140,-20.537328
07499,926728,8.967486,0.807721,-2.326875,-0.053816,-0.633160,0.096217,-0.328980,-0.121546,-0.279587,24.405371,-81.545066,-21.195058
07500,926828,8.472665,1.687540,-1.258844,0.012035,-0.729418,0.052934,-0.335487,-0.123509,-0.278191,25.441672,-81.937114,-22.236196
07501,926928,8.158078,2.730936,-0.306713,0.052125,-0.759702,-0.015119,-0.339032,-0.125093,-0.275270,26.923361,-82.324163,-23.702727
07502,927028,8.314719,3.419142,0.486173,-0.015976,-0.705772,-0.066612,-0.336037,-0.121652,-0.275091,28.606841,-82.664436,-25.410846
07503,927128,9.294194,3.346949,0.951780,-0.141268,-0.524018,-0.078683,-0.327970,-0.113590,-0.279180,30.004092,-82.904370,-26.901658
07504,927228,10.609127,2.751098,0.705278,-0.247436,-0.300007,-0.041767,-0.323864,-0.102926,-0.284143,30.742070,-83.040716,-27.788857
07505,927328,11.183389,2.290165,0.046960,-0.301043,-0.155195,0.008240,-0.323184,-0.089571,-0.291979,30.919080,-83.119625,-28.141687
07506,927428,11.468878,1.782959,-0.358774,-0.325975,-0.132851,0.034126,-0.323102,-0.074479,-0.294216,30.926059,-83.195108,-28.337583
07507,927528,11.724453,1.057696,-0.338854,-0.378115,-0.155617,0.068023,-0.326437,-0.062129,-0.300605,30.820957,-83.291776,-28.450659
07508,927628,11.568876,0.225718,-0.135379,-0.445002,-0.146993,0.100192,-0.336243,-0.047185,-0.306868,30.518866,-83.393650,-28.403978
07509,927728,11.006236,-0.397956,-0.081707,-0.473058,-0.126265,0.114844,-0.344609,-0.036371,-0.310836,30.079085,-83.489473,-28.234906
07510,927828,10.282479,-0.680815,-0.221392,-0.448073,-0.132603,0.105959,-0.353972,-0.026040,-0.314829,29.699980,-83.585775,-28.112545
07511,927928,9.575347,-0.569540,-0.358885,-0.380322,-0.172670,0.090821,-0.358863,-0.016800,-0.318372,29.522947,-83.697687,-28.154488
07512,928028,8.933413,-0.297966,-0.274023,-0.271328,-0.233381,0.063126,-0.367256,-0.011016,-0.321593,29.692695,-83.832009,-28.482459
07513,928128,8.500222,0.031742,-0.049124,-0.138060,-0.290367,0.024034,-0.368238,-0.003029,-0.321187,30.289575,-83.983179,-29.163114
07514,928228,8.328251,0.286451,0.290142,-0.017985,-0.325446,-0.012609,-0.371638,-0.001262,-0.325610,31.265100,-84.139871,-30.155095
07515,928328,8.254112,0.409465,0.630573,0.080157,-0.333362,-0.034064,-0.373104,-0.000668,-0.327085,32.479456,-84.291937,-31.330336
07516,928428,8.188597,0.484571,0.834236,0.141068,-0.311597,-0.036227,-0.371107,0.001791,-0.326957,33.733439,-84.430292,-32.510025
07517,928528,8.147531,0.546026,0.963031,0.160367,-0.269226,-0.022603,-0.369601,0.003287,-0.327380,34.846911,-84.550558,-33.537180
07518,928628,8.062101,0.609094,1.115408,0.129923,-0.210329,-0.001602,-0.362623,0.005667,-0.327251,35.675107,-84.648523,-34.295116
07519,928728,7.805690,0.688891,1.203573,0.086139,-0.155057,0.021456,-0.361568,0.007290,-0.330173,36.188207,-84.727752,-34.761674
07520,928828,7.548143,0.842681,1.060249,0.058690,-0.094962,0.040416,-0.356111,0.005162,-0.329274,36.379519,-84.785382,-34.920826
07521,928928,7.457465,0.856819,0.875872,0.055033,-0.035413,0.048609,-0.354105,0.007148,-0.329671,36.306972,-84.818294,-34.817112
07522,929028,7.420529,0.707860,0.656138,0.066272,-0.001748,0.049199,-0.343620,0.010518,-0.330490,36.110640,-84.835818,-34.582640
07523,929128,7.496481,0.547323,0.575309,0.092907,0.003108,0.046169,-0.341082,0.011096,-0.332963,35.925632,-84.849999,-34.344217
07524,929228,7.584657,0.441487,0.535584,0.127523,-0.019588,0.047016,-0.333556,0.010126,-0.336010,35.839581,-84.874950,-34.185243
07525,929328,7.666295,0.361173,0.458368,0.158189,-0.068358,0.054320,-0.331084,0.010038,-0.335010,35.915400,-84.924992,-34.171150
07526,929428,7.840956,0.335055,0.392990,0.184455,-0.122116,0.065744,-0.323034,0.013094,-0.338853,36.153197,-85.003797,-34.304558
07527,929528,8.053180,0.442275,0.469564,0.210029,-0.170386,0.074050,-0.321068,0.013987,-0.337302,36.558441,-85.107629,-34.591310
07528,929628,8.206725,0.658506,0.599498,0.243158,-0.199209,0.066466,-0.319559,0.011520,-0.338428,37.158103,-85.221847,-35.054074
07529,929728,8.227060,0.960552,0.821480,0.273093,-0.206993,0.039537,-0.319044,0.011062,-0.339453,37.983855,-85.329695,-35.726404
07530,929828,8.112310,1.210430,1.062777,0.292192,-0.195765,0.005077,-0.324066,0.009052,-0.337557,38.997769,-85.419313,-36.576424
07531,929928,7.968090,1.322474,1.296540,0.306641,-0.162187,-0.033860,-0.321500,0.009703,-0.341530,40.116857,-85.478593,-37.523543
07532,930028,7.813432,1.368241,1.484245,0.313340,-0.116136,-0.058200,-0.323516,0.012154,-0.339904,41.179368,-85.507320,-38.409986
07533,930128,7.717542,1.415313,1.587244,0.305197,-0.075714,-0.067798,-0.319487,0.010716,-0.342478,42.103248,-85.513866,-39.162015
07534,930228,7.804975,1.395333,1.703861,0.285405,-0.044486,-0.068661,-0.318440,0.012814,-0.344875,42.867561,-85.506007,-39.765345
07535,930328,8.137569,1.332222,1.875135,0.262115,-0.010156,-0.058762,-0.311397,0.010405,-0.348998,43.392270,-85.487134,-40.141711
07536,930428,8.552508,1.311055,2.075465,0.252590,0.041025,-0.041781,-0.302854,0.015919,-0.352215,43.564043,-85.453489,-40.169511
07537,930528,8.888171,1.343620,2.044435,0.245605,0.101341,-0.025516,-0.293831,0.016420,-0.355185,43.349900,-85.401161,-39.814165
07538,930628,9.169441,1.416352,1.988893,0.235365,0.139879,-0.013577,-0.284830,0.020335,-0.356478,42.890161,-85.337219,-39.218263
07539,930728,9.378409,1.535597,2.035443,0.216043,0.164805,-0.007919,-0.276807,0.023817,-0.358797,42.288628,-85.264506,-38.491124
07540,930828,9.536845,1.559049,2.030874,0.182962,0.201238,-0.005388,-0.269775,0.025346,-0.361718,41.511238,-85.176503,-37.606436
07541,930928,9.565838,1.523292,1.922843,0.132536,0.248921,0.005729,-0.263795,0.026746,-0.361640,40.472567,-85.070892,-36.488375
07542,931028,9.596278,1.413156,1.716235,0.074540,0.283784,0.018320,-0.258311,0.029150,-0.361511,39.239844,-84.952700,-35.208680
07543,931128,9.690030,1.277125,1.630968,0.020411,0.301462,0.034782,-0.256265,0.033224,-0.363806,37.883375,-84.829977,-33.835637
07544,931228,9.898606,1.265963,1.421330,-0.034189,0.275661,0.059268,-0.253848,0.033490,-0.359782,36.533285,-84.724658,-32.500158
07545,931328,10.178926,1.435140,1.116277,-0.093898,0.187243,0.084321,-0.250378,0.034383,-0.358730,35.389930,-84.666154,-31.406475
07546,931428,10.520365,1.725641,1.212742,-0.155490,0.089153,0.101179,-0.244425,0.036209,-0.357127,34.489297,-84.657459,-30.591939
07547,931528,10.929710,1.855899,1.694219,-0.214655,0.079037,0.114684,-0.247459,0.036634,-0.354604,33.523208,-84.656658,-29.745688
07548,931628,11.286932,1.741318,2.398181,-0.233053,0.153806,0.121024,-0.244995,0.037519,-0.353053,32.269410,-84.620325,-28.621011
07549,931728,11.693892,1.492435,3.195991,-0.203335,0.260981,0.126251,-0.242545,0.040847,-0.350375,30.690888,-84.530586,-27.152917
07550,931828,12.186429,1.118562,3.920628,-0.123486,0.365008,0.129562,-0.238147,0.039562,-0.345926,28.894774,-84.385997,-25.419949
07551,931928,12.865115,0.523947,4.367476,-0.029521,0.488683,0.136942,-0.230374,0.038432,-0.335453,26.886848,-84.175257,-23.419475
07552,932028,13.808053,-0.140314,4.257926,0.043165,0.674189,0.146991,-0.223643,0.032238,-0.323236,24.594544,-83.863906,-21.090274
07553,932128,14.249216,-0.785711,3.641566,0.109783,0.889345,0.185822,-0.217473,0.026881,-0.307468,21.975943,-83.437949,-18.392771
07554,932228,14.099686,-0.699806,2.512546,0.172680,1.038104,0.238677,-0.217930,0.014788,-0.284537,19.258902,-82.929424,-15.557324
07555,932328,14.182454,-0.356769,1.178454,0.178572,1.117997,0.282621,-0.218372,0.000751,-0.262706,16.642874,-82.370010,-12.817057
07556,932428,14.420592,0.061887,-0.026934,0.167976,1.103786,0.307671,-0.231833,-0.014745,-0.237457,14.307986,-81.807696,-10.363173
07557,932528,13.936592,0.837179,-1.703827,0.171036,0.868013,0.297316,-0.248706,-0.029992,-0.216207,12.511521,-81.363689,-8.448690
07558,932628,12.852301,1.628854,-2.992360,0.132115,0.460656,0.241723,-0.276427,-0.044777,-0.200958,11.357673,-81.134453,-7.205237
07559,932728,11.722168,1.716011,-3.326062,0.058599,0.059804,0.145700,-0.303540,-0.055817,-0.191030,10.829626,-81.117296,-6.637372
07560,932828,10.555210,0.998712,-2.942784,0.009384,-0.244836,0.045368,-0.328500,-0.060026,-0.188767,10.845823,-81.260391,-6.648883
07561,932928,9.389048,0.311710,-2.724357,-0.040139,-0.501251,-0.004315,-0.348413,-0.063149,-0.189951,11.207691,-81.542258,-7.038693
07562,933028,8.765265,-0.358534,-2.003145,-0.112901,-0.698950,-0.006271,-0.359893,-0.066005,-0.189107,11.721269,-81.934479,-7.623605
07563,933128,8.899696,-1.211630,-0.706312,-0.088200,-0.755963,0.000317,-0.366781,-0.064183,-0.193532,12.329855,-82.358606,-8.289572
07564,933228,9.697931,-1.765388,0.417113,0.075103,-0.630812,0.009037,-0.366206,-0.063002,-0.197479,12.944324,-82.712863,-8.866533
07565,933328,10.900902,-1.817939,1.087007,0.286524,-0.364245,0.025440,-0.372130,-0.064257,-0.200556,13.379639,-82.919839,-9.140497
07566,933428,11.489115,-1.442969,1.012469,0.416735,-0.112809,0.045835,-0.372689,-0.066885,-0.197684,13.540311,-82.989251,-9.062500
07567,933528,11.571964,-0.773437,0.687646,0.462617,0.032895,0.066037,-0.374142,-0.069730,-0.200336,13.477444,-82.980206,-8.732812
07568,933628,11.296951,0.160348,0.498688,0.449880,0.106390,0.066465,-0.380691,-0.069322,-0.196314,13.327885,-82.930185,-8.323109
07569,933728,10.773811,1.030914,0.272957,0.388371,0.127565,0.041966,-0.392583,-0.070458,-0.199893,13.234572,-82.865027,-8.005542
07570,933828,10.107686,1.658942,0.125372,0.277760,0.076585,-0.004863,-0.405009,-0.070189,-0.201396,13.341725,-82.822138,-7.953833
07571,933928,9.395954,1.947963,0.230865,0.151636,-0.032816,-0.056889,-0.412894,-0.064389,-0.205117,13.722199,-82.833245,-8.250413
07572,934028,8.699855,2.084032,0.580169,0.065202,-0.123999,-0.105037,-0.419200,-0.057400,-0.213286,14.370269,-82.888006,-8.866543
07573,934128,8.086121,2.060404,0.745110,0.006763,-0.154737,-0.146256,-0.420054,-0.050570,-0.219954,15.215896,-82.952761,-9.715387
07574,934228,7.566117,1.813890,0.646612,-0.050485,-0.150785,-0.173570,-0.416437,-0.039873,-0.225416,16.161660,-83.009459,-10.698041
07575,934328,7.252013,1.339826,0.629440,-0.124455,-0.135266,-0.179240,-0.411751,-0.029996,-0.234928,17.084379,-83.054742,-11.700057
07576,934428,7.104817,0.834153,0.719575,-0.197596,-0.118458,-0.165312,-0.409085,-0.014704,-0.242162,17.890185,-83.091396,-12.626421
07577,934528,6.949054,0.387638,0.770008,-0.253759,-0.118207,-0.138660,-0.401433,-0.002455,-0.250047,18.552341,-83.131253,-13.440430
07578,934628,6.996762,0.011610,0.815931,-0.278872,-0.143781,-0.107932,-0.394730,0.010926,-0.260380,19.109944,-83.189620,-14.163552
07579,934728,7.245641,-0.283237,0.920502,-0.260449,-0.175107,-0.083402,-0.387568,0.023206,-0.268765,19.628478,-83.268769,-14.836605
07580,934828,7.589109,-0.387699,1.003164,-0.213709,-0.189356,-0.064518,-0.383846,0.035662,-0.279649,20.125116,-83.358568,-15.460543
07581,934928,7.831942,-0.380557,1.034105,-0.171294,-0.170198,-0.060787,-0.380691,0.045466,-0.287163,20.610345,-83.438194,-16.048435
07582,935028,7.858086,-0.335753,1.008466,-0.155718,-0.127361,-0.063450,-0.377521,0.058782,-0.294998,21.052410,-83.493788,-16.583829
07583,935128,7.865525,-0.298263,0.946067,-0.180755,-0.081994,-0.063591,-0.377287,0.070297,-0.305935,21.404987,-83.524699,-17.043559
07584,935228,7.889616,-0.251274,0.904587,-0.232591,-0.048710,-0.051225,-0.374626,0.083099,-0.313296,21.610983,-83.540212,-17.385646
07585,935328,7.878045,-0.199201,0.859537,-0.288506,-0.045621,-0.027836,-0.373469,0.094903,-0.320208,21.670193,-83.558933,-17.612250
07586,935428,7.943251,-0.140854,0.823404,-0.319385,-0.085283,-0.003145,-0.369783,0.102803,-0.329822,21.670630,-83.603983,-17.797508
07587,935528,8.125332,-0.147988,0.867419,-0.321583,-0.148277,0.016004,-0.368087,0.117188,-0.338607,21.699964,-83.686620,-18.013092
07588,935628,8.315136,-0.207229,0.969143,-0.309381,-0.215840,0.030992,-0.364933,0.126992,-0.346120,21.798759,-83.808368,-18.291485
07589,935728,8.472061,-0.290305,1.126546,-0.294880,-0.289303,0.043401,-0.366252,0.136891,-0.354135,22.000351,-83.971741,-18.664839
07590,935828,8.618676,-0.401823,1.320670,-0.279961,-0.335702,0.056332,-0.364599,0.142733,-0.361851,22.258228,-84.162370,-19.086076
07591,935928,8.746446,-0.591622,1.590358,-0.263435,-0.335109,0.066670,-0.365957,0.151540,-0.367918,22.491963,-84.354749,-19.473400
07592,936028,8.769691,-0.864134,1.823956,-0.243134,-0.288022,0.075966,-0.365808,0.157382,-0.375135,22.598968,-84.524133,-19.721601
07593,936128,8.687425,-1.049612,2.019358,-0.216588,-0.225074,0.085012,-0.366191,0.164630,-0.380277,22.531992,-84.662189,-19.779718
07594,936228,8.591003,-1.074234,2.230113,-0.191777,-0.171251,0.090318,-0.364029,0.171484,-0.388443,22.319227,-84.772907,-19.677152
07595,936328,8.537282,-0.989726,2.393064,-0.157687,-0.127912,0.080912,-0.361935,0.176178,-0.393212,22.070653,-84.858554,-19.519046
07596,936428,8.630473,-0.883304,2.434954,-0.121419,-0.095561,0.066917,-0.357311,0.182921,-0.399878,21.842107,-84.923946,-19.360216
07597,936528,8.874101,-0.787135,2.323855,-0.080730,-0.046445,0.057082,-0.354188,0.190161,-0.406018,21.573520,-84.961040,-19.137807
07598,936628,9.067890,-0.651018,2.049387,-0.036990,0.024086,0.049837,-0.348033,0.195981,-0.414734,21.203534,-84.958880,-18.788461
07599,936728,9.140538,-0.590879,1.814447,0.008745,0.081690,0.038505,-0.342824,0.199469,-0.426575,20.796036,-84.923368,-18.375148
07600,936828,9.208314,-0.598551,1.751562,0.062000,0.110199,0.017222,-0.338287,0.203505,-0.428869,20.488455,-84.868041,-18.031494
07601,936928,9.440262,-0.594590,1.784775,0.106957,0.106210,-0.003720,-0.332591,0.210424,-0.439533,20.346087,-84.810549,-17.827841
